iso_code,continent,location,date,population,total_boosters
CHL,"South America",Chile,2022-01-21,19603736,12349049
CHL,"South America",Chile,2022-01-22,19603736,12356118
CHL,"South America",Chile,2022-01-23,19603736,12356919
CHL,"South America",Chile,2022-01-24,19603736,12430557
CHL,"South America",Chile,2022-01-25,19603736,12494036
CHL,"South America",Chile,2022-01-26,19603736,12547922
CHL,"South America",Chile,2022-01-27,19603736,12595324
CHL,"South America",Chile,2022-01-28,19603736,12641937
CHL,"South America",Chile,2022-01-29,19603736,12647665
CHL,"South America",Chile,2022-01-30,19603736,12648226
CHL,"South America",Chile,2022-01-31,19603736,12703570
CHL,"South America",Chile,2022-02-01,19603736,12750664
CHL,"South America",Chile,2022-02-02,19603736,12792230
CHL,"South America",Chile,2022-02-03,19603736,12831826
CHL,"South America",Chile,2022-02-04,19603736,12871044
CHL,"South America",Chile,2022-02-05,19603736,12874754
CHL,"South America",Chile,2022-02-06,19603736,12875177
CHL,"South America",Chile,2022-02-07,19603736,12958659
CHL,"South America",Chile,2022-02-08,19603736,13030649
CHL,"South America",Chile,2022-02-09,19603736,13088326
CHL,"South America",Chile,2022-02-10,19603736,13137528
CHL,"South America",Chile,2022-02-11,19603736,13180246
CHL,"South America",Chile,2022-02-12,19603736,13184057
CHL,"South America",Chile,2022-02-13,19603736,13184521
CHL,"South America",Chile,2022-02-14,19603736,13313452
CHL,"South America",Chile,2022-02-15,19603736,13427712
CHL,"South America",Chile,2022-02-16,19603736,13525567
CHL,"South America",Chile,2022-02-17,19603736,13611314
CHL,"South America",Chile,2022-02-18,19603736,13681760
CHL,"South America",Chile,2022-02-19,19603736,13686330
CHL,"South America",Chile,2022-02-20,19603736,13686640
CHL,"South America",Chile,2022-02-21,19603736,13809659
CHL,"South America",Chile,2022-02-22,19603736,13917813
CHL,"South America",Chile,2022-02-23,19603736,14008758
CHL,"South America",Chile,2022-02-24,19603736,14087633
CHL,"South America",Chile,2022-02-25,19603736,14155525
CHL,"South America",Chile,2022-02-26,19603736,14160698
CHL,"South America",Chile,2022-02-27,19603736,14161111
CHL,"South America",Chile,2022-02-28,19603736,14289700
CHL,"South America",Chile,2022-03-01,19603736,14405295
CHL,"South America",Chile,2022-03-02,19603736,14500429
CHL,"South America",Chile,2022-03-03,19603736,14586760
CHL,"South America",Chile,2022-03-04,19603736,14674059
CHL,"South America",Chile,2022-03-05,19603736,14682955
CHL,"South America",Chile,2022-03-06,19603736,14683361
CHL,"South America",Chile,2022-03-07,19603736,14790560
CHL,"South America",Chile,2022-03-08,19603736,14888160
CHL,"South America",Chile,2022-03-09,19603736,14976027
CHL,"South America",Chile,2022-03-10,19603736,15057755
CHL,"South America",Chile,2022-03-11,19603736,15142212
CHL,"South America",Chile,2022-03-12,19603736,15153895
CHL,"South America",Chile,2022-03-13,19603736,15154457
CHL,"South America",Chile,2022-03-14,19603736,15236557
CHL,"South America",Chile,2022-03-15,19603736,15317247
CHL,"South America",Chile,2022-03-16,19603736,15387916
CHL,"South America",Chile,2022-03-17,19603736,15453691
CHL,"South America",Chile,2022-03-18,19603736,15532221
CHL,"South America",Chile,2022-03-19,19603736,15543776
CHL,"South America",Chile,2022-03-20,19603736,15544292
CHL,"South America",Chile,2022-03-21,19603736,15619950
CHL,"South America",Chile,2022-03-22,19603736,15692975
CHL,"South America",Chile,2022-03-23,19603736,15758861
CHL,"South America",Chile,2022-03-24,19603736,15818842
CHL,"South America",Chile,2022-03-25,19603736,15889503
CHL,"South America",Chile,2022-03-26,19603736,15901298
CHL,"South America",Chile,2022-03-27,19603736,15901801
CHL,"South America",Chile,2022-03-28,19603736,15959035
CHL,"South America",Chile,2022-03-29,19603736,16011163
CHL,"South America",Chile,2022-03-30,19603736,16060199
CHL,"South America",Chile,2022-03-31,19603736,16103524
CHL,"South America",Chile,2022-04-01,19603736,16152212
CHL,"South America",Chile,2022-04-02,19603736,16160143
CHL,"South America",Chile,2022-04-03,19603736,16160491
CHL,"South America",Chile,2022-04-04,19603736,16227090
CHL,"South America",Chile,2022-04-05,19603736,16291164
CHL,"South America",Chile,2022-04-06,19603736,16353727
CHL,"South America",Chile,2022-04-07,19603736,16409371
CHL,"South America",Chile,2022-04-08,19603736,16467711
CHL,"South America",Chile,2022-04-09,19603736,16478913
CHL,"South America",Chile,2022-04-10,19603736,16479244
CHL,"South America",Chile,2022-04-11,19603736,16558319
CHL,"South America",Chile,2022-04-12,19603736,16639497
CHL,"South America",Chile,2022-04-13,19603736,16720047
CHL,"South America",Chile,2022-04-14,19603736,16808724
CHL,"South America",Chile,2022-04-15,19603736,16809546
CHL,"South America",Chile,2022-04-16,19603736,16810154
CHL,"South America",Chile,2022-04-17,19603736,16810544
CHL,"South America",Chile,2022-04-18,19603736,16918437
CHL,"South America",Chile,2022-04-19,19603736,17037765
CHL,"South America",Chile,2022-04-20,19603736,17159681
CHL,"South America",Chile,2022-04-21,19603736,17275162
CHL,"South America",Chile,2022-04-22,19603736,17397493
CHL,"South America",Chile,2022-04-23,19603736,17416455
CHL,"South America",Chile,2022-04-24,19603736,17417423
CHL,"South America",Chile,2022-04-25,19603736,17530217
CHL,"South America",Chile,2022-04-26,19603736,17635337
CHL,"South America",Chile,2022-04-27,19603736,17731356
CHL,"South America",Chile,2022-04-28,19603736,17832552
CHL,"South America",Chile,2022-04-29,19603736,17954830
CHL,"South America",Chile,2022-04-30,19603736,17976939
CHL,"South America",Chile,2022-05-01,19603736,17977141
CHL,"South America",Chile,2022-05-02,19603736,18107207
CHL,"South America",Chile,2022-05-03,19603736,18232767
CHL,"South America",Chile,2022-05-04,19603736,18350697
CHL,"South America",Chile,2022-05-05,19603736,18458518
CHL,"South America",Chile,2022-05-06,19603736,18568001
CHL,"South America",Chile,2022-05-07,19603736,18588547
CHL,"South America",Chile,2022-05-08,19603736,18589819
CHL,"South America",Chile,2022-05-09,19603736,18696585
CHL,"South America",Chile,2022-05-10,19603736,18816338
CHL,"South America",Chile,2022-05-11,19603736,18997593
CHL,"South America",Chile,2022-05-12,19603736,19178831
CHL,"South America",Chile,2022-05-13,19603736,19360655
CHL,"South America",Chile,2022-05-14,19603736,19405698
CHL,"South America",Chile,2022-05-15,19603736,19409406
CHL,"South America",Chile,2022-05-16,19603736,19606800
CHL,"South America",Chile,2022-05-17,19603736,19804155
CHL,"South America",Chile,2022-05-18,19603736,19996808
CHL,"South America",Chile,2022-05-19,19603736,20171895
CHL,"South America",Chile,2022-05-20,19603736,20360270
CHL,"South America",Chile,2022-05-21,19603736,20388428
CHL,"South America",Chile,2022-05-22,19603736,20392596
CHL,"South America",Chile,2022-05-23,19603736,20583301
CHL,"South America",Chile,2022-05-24,19603736,20769889
CHL,"South America",Chile,2022-05-25,19603736,20949848
CHL,"South America",Chile,2022-05-26,19603736,21122948
CHL,"South America",Chile,2022-05-27,19603736,21308496
CHL,"South America",Chile,2022-05-28,19603736,21378554
CHL,"South America",Chile,2022-05-29,19603736,21385267
CHL,"South America",Chile,2022-05-30,19603736,21612577
CHL,"South America",Chile,2022-05-31,19603736,21860270
CHL,"South America",Chile,2022-06-01,19603736,22065893
CHL,"South America",Chile,2022-06-02,19603736,22241384
CHL,"South America",Chile,2022-06-03,19603736,22397061
CHL,"South America",Chile,2022-06-04,19603736,22445734
CHL,"South America",Chile,2022-06-05,19603736,22450517
CHL,"South America",Chile,2022-06-06,19603736,22619546
CHL,"South America",Chile,2022-06-07,19603736,22769508
CHL,"South America",Chile,2022-06-08,19603736,22905247
CHL,"South America",Chile,2022-06-09,19603736,23027601
CHL,"South America",Chile,2022-06-10,19603736,23157196
CHL,"South America",Chile,2022-06-11,19603736,23196603
CHL,"South America",Chile,2022-06-12,19603736,23200403
CHL,"South America",Chile,2022-06-13,19603736,23321192
CHL,"South America",Chile,2022-06-14,19603736,23429553
CHL,"South America",Chile,2022-06-15,19603736,23533479
CHL,"South America",Chile,2022-06-16,19603736,23626371
CHL,"South America",Chile,2022-06-17,19603736,23723440
CHL,"South America",Chile,2022-06-18,19603736,23751560
CHL,"South America",Chile,2022-06-19,19603736,23753637
CHL,"South America",Chile,2022-06-20,19603736,23882103
CHL,"South America",Chile,2022-06-21,19603736,23888159
CHL,"South America",Chile,2022-06-22,19603736,23978541
CHL,"South America",Chile,2022-06-23,19603736,24054890
CHL,"South America",Chile,2022-06-24,19603736,24140173
CHL,"South America",Chile,2022-06-25,19603736,24167120
CHL,"South America",Chile,2022-06-26,19603736,24169691
CHL,"South America",Chile,2022-06-27,19603736,24174744
CHL,"South America",Chile,2022-06-28,19603736,24265446
CHL,"South America",Chile,2022-06-29,19603736,24354044
CHL,"South America",Chile,2022-06-30,19603736,24443008
CHL,"South America",Chile,2022-07-01,19603736,24513763
CHL,"South America",Chile,2022-07-02,19603736,24535245
CHL,"South America",Chile,2022-07-03,19603736,24537476
CHL,"South America",Chile,2022-07-04,19603736,24639135
CHL,"South America",Chile,2022-07-05,19603736,24730837
CHL,"South America",Chile,2022-07-06,19603736,24810541
CHL,"South America",Chile,2022-07-07,19603736,24891226
CHL,"South America",Chile,2022-07-08,19603736,24967087
CHL,"South America",Chile,2022-07-09,19603736,24984224
CHL,"South America",Chile,2022-07-10,19603736,24986144
CHL,"South America",Chile,2022-07-11,19603736,25068509
CHL,"South America",Chile,2022-07-12,19603736,25146495
CHL,"South America",Chile,2022-07-13,19603736,25220650
CHL,"South America",Chile,2022-07-14,19603736,25278346
CHL,"South America",Chile,2022-07-15,19603736,25335682
CHL,"South America",Chile,2022-07-16,19603736,25341949
CHL,"South America",Chile,2022-07-17,19603736,25343376
CHL,"South America",Chile,2022-07-18,19603736,25424566
CHL,"South America",Chile,2022-07-19,19603736,25499845
CHL,"South America",Chile,2022-07-20,19603736,25570754
CHL,"South America",Chile,2022-07-21,19603736,25637937
CHL,"South America",Chile,2022-07-22,19603736,25704566
CHL,"South America",Chile,2022-07-23,19603736,25720611
CHL,"South America",Chile,2022-07-24,19603736,25722237
CHL,"South America",Chile,2022-07-25,19603736,25777516
CHL,"South America",Chile,2022-07-26,19603736,25827133
CHL,"South America",Chile,2022-07-27,19603736,25876121
CHL,"South America",Chile,2022-07-28,19603736,25923468
CHL,"South America",Chile,2022-07-29,19603736,25973048
CHL,"South America",Chile,2022-07-30,19603736,25985703
CHL,"South America",Chile,2022-07-31,19603736,25987006
CHL,"South America",Chile,2022-08-01,19603736,26032120
CHL,"South America",Chile,2022-08-02,19603736,26074432
CHL,"South America",Chile,2022-08-03,19603736,26115960
CHL,"South America",Chile,2022-08-04,19603736,26154081
CHL,"South America",Chile,2022-08-05,19603736,26195036
CHL,"South America",Chile,2022-08-06,19603736,26204090
CHL,"South America",Chile,2022-08-07,19603736,26205108
CHL,"South America",Chile,2022-08-08,19603736,26245451
CHL,"South America",Chile,2022-08-09,19603736,26282628
CHL,"South America",Chile,2022-08-10,19603736,26319787
CHL,"South America",Chile,2022-08-11,19603736,26354168
CHL,"South America",Chile,2022-08-12,19603736,26392030
CHL,"South America",Chile,2022-08-13,19603736,26401695
CHL,"South America",Chile,2022-08-14,19603736,26402717
CHL,"South America",Chile,2022-08-15,19603736,26404242
CHL,"South America",Chile,2022-08-16,19603736,26438384
CHL,"South America",Chile,2022-08-17,19603736,26473035
CHL,"South America",Chile,2022-08-18,19603736,26507681
CHL,"South America",Chile,2022-08-19,19603736,26544829
CHL,"South America",Chile,2022-08-20,19603736,26554831
CHL,"South America",Chile,2022-08-21,19603736,26555655
CHL,"South America",Chile,2022-08-22,19603736,26590685
CHL,"South America",Chile,2022-08-23,19603736,26622112
CHL,"South America",Chile,2022-08-24,19603736,26654237
CHL,"South America",Chile,2022-08-25,19603736,26683867
CHL,"South America",Chile,2022-08-26,19603736,26715887
CHL,"South America",Chile,2022-08-27,19603736,26724552
CHL,"South America",Chile,2022-08-28,19603736,26725445
CHL,"South America",Chile,2022-08-29,19603736,26755561
CHL,"South America",Chile,2022-08-30,19603736,26784938
CHL,"South America",Chile,2022-08-31,19603736,26812145
CHL,"South America",Chile,2022-09-01,19603736,26837858
CHL,"South America",Chile,2022-09-02,19603736,26871298
CHL,"South America",Chile,2022-09-03,19603736,26877439
CHL,"South America",Chile,2022-09-04,19603736,26877958
CHL,"South America",Chile,2022-09-05,19603736,26908503
CHL,"South America",Chile,2022-09-06,19603736,26932169
CHL,"South America",Chile,2022-09-07,19603736,26955059
CHL,"South America",Chile,2022-09-08,19603736,26976133
CHL,"South America",Chile,2022-09-09,19603736,26999061
CHL,"South America",Chile,2022-09-10,19603736,27004907
CHL,"South America",Chile,2022-09-11,19603736,27005460
CHL,"South America",Chile,2022-09-12,19603736,27030912
CHL,"South America",Chile,2022-09-13,19603736,27056637
CHL,"South America",Chile,2022-09-14,19603736,27078191
CHL,"South America",Chile,2022-09-15,19603736,27091282
CHL,"South America",Chile,2022-09-16,19603736,27091865
CHL,"South America",Chile,2022-09-17,19603736,27092308
CHL,"South America",Chile,2022-09-18,19603736,27092400
CHL,"South America",Chile,2022-09-19,19603736,27092507
CHL,"South America",Chile,2022-09-20,19603736,27110876
CHL,"South America",Chile,2022-09-21,19603736,27132395
CHL,"South America",Chile,2022-09-22,19603736,27151035
CHL,"South America",Chile,2022-09-23,19603736,27169110
CHL,"South America",Chile,2022-09-24,19603736,27171622
CHL,"South America",Chile,2022-09-25,19603736,27171796
CHL,"South America",Chile,2022-09-26,19603736,27180849
CHL,"South America",Chile,2022-09-27,19603736,27189830
CHL,"South America",Chile,2022-09-28,19603736,27198193
CHL,"South America",Chile,2022-09-29,19603736,27205917
CHL,"South America",Chile,2022-09-30,19603736,27214121
CHL,"South America",Chile,2022-10-01,19603736,27215381
CHL,"South America",Chile,2022-10-02,19603736,27215473
CHL,"South America",Chile,2022-10-03,19603736,27220351
CHL,"South America",Chile,2022-10-04,19603736,27225887
CHL,"South America",Chile,2022-10-05,19603736,27231653
CHL,"South America",Chile,2022-10-06,19603736,27237867
CHL,"South America",Chile,2022-10-07,19603736,27244514
CHL,"South America",Chile,2022-10-08,19603736,27245426
CHL,"South America",Chile,2022-10-09,19603736,27245491
CHL,"South America",Chile,2022-10-10,19603736,27245636
CHL,"South America",Chile,2022-10-11,19603736,27250130
CHL,"South America",Chile,2022-10-12,19603736,27255395
CHL,"South America",Chile,2022-10-13,19603736,27260053
CHL,"South America",Chile,2022-10-14,19603736,27266720
CHL,"South America",Chile,2022-10-15,19603736,27267584
CHL,"South America",Chile,2022-10-16,19603736,27267654
CHL,"South America",Chile,2022-10-17,19603736,27272176
CHL,"South America",Chile,2022-10-18,19603736,27276373
CHL,"South America",Chile,2022-10-19,19603736,27280994
CHL,"South America",Chile,2022-10-20,19603736,27286143
CHL,"South America",Chile,2022-10-21,19603736,27291214
CHL,"South America",Chile,2022-10-22,19603736,27292015
CHL,"South America",Chile,2022-10-23,19603736,27292070
CHL,"South America",Chile,2022-10-24,19603736,27295774
CHL,"South America",Chile,2022-10-25,19603736,27300570
CHL,"South America",Chile,2022-10-26,19603736,27304942
CHL,"South America",Chile,2022-10-27,19603736,27309211
CHL,"South America",Chile,2022-10-28,19603736,27313103
CHL,"South America",Chile,2022-10-29,19603736,27313575
CHL,"South America",Chile,2022-10-30,19603736,27313653
CHL,"South America",Chile,2022-10-31,19603736,27313705
CHL,"South America",Chile,2022-11-01,19603736,27313774
CHL,"South America",Chile,2022-11-02,19603736,27316473
CHL,"South America",Chile,2022-11-03,19603736,27319835
CHL,"South America",Chile,2022-11-04,19603736,27323731
CHL,"South America",Chile,2022-11-05,19603736,27324211
CHL,"South America",Chile,2022-11-06,19603736,27324255
CHL,"South America",Chile,2022-11-07,19603736,27327335
CHL,"South America",Chile,2022-11-08,19603736,27330435
CHL,"South America",Chile,2022-11-09,19603736,27333871
CHL,"South America",Chile,2022-11-10,19603736,27337271
CHL,"South America",Chile,2022-11-11,19603736,27341021
CHL,"South America",Chile,2022-11-12,19603736,27341605
CHL,"South America",Chile,2022-11-13,19603736,27341639
CHL,"South America",Chile,2022-11-14,19603736,27344566
CHL,"South America",Chile,2022-11-15,19603736,27347365
CHL,"South America",Chile,2022-11-16,19603736,27350988
CHL,"South America",Chile,2022-11-17,19603736,27354429
CHL,"South America",Chile,2022-11-18,19603736,27358340
CHL,"South America",Chile,2022-11-19,19603736,27358956
CHL,"South America",Chile,2022-11-20,19603736,27358990
CHL,"South America",Chile,2022-11-21,19603736,27361774
CHL,"South America",Chile,2022-11-22,19603736,27364677
CHL,"South America",Chile,2022-11-23,19603736,27367570
CHL,"South America",Chile,2022-11-24,19603736,27370551
CHL,"South America",Chile,2022-11-25,19603736,27373332
CHL,"South America",Chile,2022-11-26,19603736,27373759
CHL,"South America",Chile,2022-11-27,19603736,27373783
CHL,"South America",Chile,2022-11-28,19603736,27375984
CHL,"South America",Chile,2022-11-29,19603736,27378589
CHL,"South America",Chile,2022-11-30,19603736,27381380
CHL,"South America",Chile,2022-12-01,19603736,27383832
CHL,"South America",Chile,2022-12-02,19603736,27386290
CHL,"South America",Chile,2022-12-03,19603736,27386675
CHL,"South America",Chile,2022-12-04,19603736,27386691
CHL,"South America",Chile,2022-12-05,19603736,27388463
CHL,"South America",Chile,2022-12-06,19603736,27390611
CHL,"South America",Chile,2022-12-07,19603736,27393250
CHL,"South America",Chile,2022-12-08,19603736,27393334
CHL,"South America",Chile,2022-12-09,19603736,27395745
CHL,"South America",Chile,2022-12-10,19603736,27395947
CHL,"South America",Chile,2022-12-11,19603736,27395975
CHL,"South America",Chile,2022-12-12,19603736,27397446
CHL,"South America",Chile,2022-12-13,19603736,27398923
CHL,"South America",Chile,2022-12-14,19603736,27400583
CHL,"South America",Chile,2022-12-15,19603736,27402318
CHL,"South America",Chile,2022-12-16,19603736,27403944
CHL,"South America",Chile,2022-12-17,19603736,27404208
CHL,"South America",Chile,2022-12-18,19603736,27404226
CHL,"South America",Chile,2022-12-19,19603736,27405785
CHL,"South America",Chile,2022-12-20,19603736,27407526
CHL,"South America",Chile,2022-12-21,19603736,27409170
CHL,"South America",Chile,2022-12-22,19603736,27410616
CHL,"South America",Chile,2022-12-23,19603736,27411491
CHL,"South America",Chile,2022-12-24,19603736,27411516
CHL,"South America",Chile,2022-12-26,19603736,27412797
CHL,"South America",Chile,2022-12-27,19603736,27414864
CHL,"South America",Chile,2022-12-28,19603736,27416793
CHL,"South America",Chile,2022-12-29,19603736,27418701
CHL,"South America",Chile,2022-12-30,19603736,27419777
CHL,"South America",Chile,2022-12-31,19603736,27419809
CHL,"South America",Chile,2023-01-03,19603736,27420614
CHL,"South America",Chile,2023-01-04,19603736,27421979
CHL,"South America",Chile,2023-01-05,19603736,27423616
CHL,"South America",Chile,2023-01-06,19603736,27425743
CHL,"South America",Chile,2023-01-07,19603736,27425944
CHL,"South America",Chile,2023-01-08,19603736,27425968
CHL,"South America",Chile,2023-01-09,19603736,27427927
CHL,"South America",Chile,2023-01-10,19603736,27430212
CHL,"South America",Chile,2023-01-11,19603736,27432931
CHL,"South America",Chile,2023-01-12,19603736,27435489
CHL,"South America",Chile,2023-01-13,19603736,27438024
CHL,"South America",Chile,2023-01-14,19603736,27438275
CHL,"South America",Chile,2023-01-15,19603736,27438296
CHL,"South America",Chile,2023-01-16,19603736,27440261
CHL,"South America",Chile,2023-01-17,19603736,27443350
CHL,"South America",Chile,2023-01-18,19603736,27445967
CHL,"South America",Chile,2023-01-19,19603736,27448148
CHL,"South America",Chile,2023-01-20,19603736,27450550
CHL,"South America",Chile,2023-01-21,19603736,27450786
CHL,"South America",Chile,2023-01-22,19603736,27450800
CHL,"South America",Chile,2023-01-23,19603736,27452637
CHL,"South America",Chile,2023-01-24,19603736,27454746
CHL,"South America",Chile,2023-01-25,19603736,27457030
CHL,"South America",Chile,2023-01-26,19603736,27459302
CHL,"South America",Chile,2023-01-27,19603736,27461515
CHL,"South America",Chile,2023-01-28,19603736,27461777
CHL,"South America",Chile,2023-01-29,19603736,27461793
CHL,"South America",Chile,2023-01-30,19603736,27463361
CHL,"South America",Chile,2023-01-31,19603736,27464985
CHL,"South America",Chile,2023-02-01,19603736,27466907
CHL,"South America",Chile,2023-02-02,19603736,27468644
CHL,"South America",Chile,2023-02-03,19603736,27470334
CHL,"South America",Chile,2023-02-04,19603736,27470518
CHL,"South America",Chile,2023-02-05,19603736,27470530
CHL,"South America",Chile,2023-02-06,19603736,27471940
CHL,"South America",Chile,2023-02-07,19603736,27473808
CHL,"South America",Chile,2023-02-08,19603736,27474929
COL,"South America",Colombia,2021-12-18,51874028,2677561
COL,"South America",Colombia,2021-12-19,51874028,2701928
COL,"South America",Colombia,2021-12-22,51874028,2906051
COL,"South America",Colombia,2021-12-24,51874028,2985834
COL,"South America",Colombia,2021-12-26,51874028,3000665
COL,"South America",Colombia,2021-12-27,51874028,3081896
COL,"South America",Colombia,2021-12-29,51874028,3240030
COL,"South America",Colombia,2021-12-30,51874028,3305086
COL,"South America",Colombia,2021-12-31,51874028,3324832
COL,"South America",Colombia,2022-01-02,51874028,3342734
COL,"South America",Colombia,2022-01-03,51874028,3429374
COL,"South America",Colombia,2022-01-04,51874028,3522444
COL,"South America",Colombia,2022-01-05,51874028,3612619
COL,"South America",Colombia,2022-01-06,51874028,3710208
COL,"South America",Colombia,2022-01-08,51874028,3872825
COL,"South America",Colombia,2022-01-09,51874028,3912713
COL,"South America",Colombia,2022-01-10,51874028,3945749
COL,"South America",Colombia,2022-01-11,51874028,4030813
COL,"South America",Colombia,2022-01-12,51874028,4145562
COL,"South America",Colombia,2022-01-13,51874028,4265089
COL,"South America",Colombia,2022-01-14,51874028,4382955
COL,"South America",Colombia,2022-01-15,51874028,4485722
COL,"South America",Colombia,2022-01-17,51874028,4537214
COL,"South America",Colombia,2022-01-18,51874028,4753812
COL,"South America",Colombia,2022-01-19,51874028,4849402
COL,"South America",Colombia,2022-01-21,51874028,5038247
COL,"South America",Colombia,2022-01-23,51874028,5134877
COL,"South America",Colombia,2022-01-24,51874028,5196394
COL,"South America",Colombia,2022-01-25,51874028,5263357
COL,"South America",Colombia,2022-01-27,51874028,5421202
COL,"South America",Colombia,2022-01-28,51874028,5498539
COL,"South America",Colombia,2022-01-29,51874028,5586501
COL,"South America",Colombia,2022-01-30,51874028,5626752
COL,"South America",Colombia,2022-01-31,51874028,5715017
COL,"South America",Colombia,2022-02-01,51874028,5808639
COL,"South America",Colombia,2022-02-02,51874028,6018758
COL,"South America",Colombia,2022-02-04,51874028,6175302
COL,"South America",Colombia,2022-02-05,51874028,6273737
COL,"South America",Colombia,2022-02-06,51874028,6324522
COL,"South America",Colombia,2022-02-07,51874028,6438577
COL,"South America",Colombia,2022-02-08,51874028,6560186
COL,"South America",Colombia,2022-02-09,51874028,6709409
COL,"South America",Colombia,2022-02-10,51874028,6846944
COL,"South America",Colombia,2022-02-11,51874028,6993963
COL,"South America",Colombia,2022-02-12,51874028,7109363
COL,"South America",Colombia,2022-02-13,51874028,7160288
COL,"South America",Colombia,2022-02-14,51874028,7292101
COL,"South America",Colombia,2022-02-15,51874028,7426279
COL,"South America",Colombia,2022-02-16,51874028,7547291
COL,"South America",Colombia,2022-02-17,51874028,7656978
COL,"South America",Colombia,2022-02-19,51874028,7784212
COL,"South America",Colombia,2022-02-20,51874028,7916114
COL,"South America",Colombia,2022-02-21,51874028,8015694
COL,"South America",Colombia,2022-02-22,51874028,8128813
COL,"South America",Colombia,2022-02-23,51874028,8229013
COL,"South America",Colombia,2022-03-04,51874028,8715348
COL,"South America",Colombia,2022-03-09,51874028,9147317
COL,"South America",Colombia,2022-03-11,51874028,9293334
COL,"South America",Colombia,2022-03-16,51874028,9589039
COL,"South America",Colombia,2022-03-18,51874028,9711573
COL,"South America",Colombia,2022-03-23,51874028,10036870
COL,"South America",Colombia,2022-03-26,51874028,10205047
COL,"South America",Colombia,2022-03-27,51874028,10228131
COL,"South America",Colombia,2022-03-28,51874028,10270753
COL,"South America",Colombia,2022-03-29,51874028,10323806
COL,"South America",Colombia,2022-03-30,51874028,10382672
COL,"South America",Colombia,2022-04-02,51874028,10537990
COL,"South America",Colombia,2022-04-03,51874028,10557132
COL,"South America",Colombia,2022-04-04,51874028,10614388
COL,"South America",Colombia,2022-04-05,51874028,10664382
COL,"South America",Colombia,2022-04-06,51874028,10714600
COL,"South America",Colombia,2022-04-07,51874028,10763569
COL,"South America",Colombia,2022-04-08,51874028,10811351
COL,"South America",Colombia,2022-04-10,51874028,10868755
COL,"South America",Colombia,2022-04-11,51874028,10922404
COL,"South America",Colombia,2022-04-15,51874028,11038195
COL,"South America",Colombia,2022-04-16,51874028,11050650
COL,"South America",Colombia,2022-04-18,51874028,11097984
COL,"South America",Colombia,2022-04-29,51874028,11340479
COL,"South America",Colombia,2022-05-06,51874028,11597140
COL,"South America",Colombia,2022-05-13,51874028,12068192
COL,"South America",Colombia,2022-06-03,51874028,12459136
COL,"South America",Colombia,2022-06-10,51874028,12719794
COL,"South America",Colombia,2022-06-24,51874028,12964054
COL,"South America",Colombia,2022-07-08,51874028,13138299
COL,"South America",Colombia,2022-07-15,51874028,13254074
COL,"South America",Colombia,2022-07-29,51874028,13470722
COL,"South America",Colombia,2022-08-19,51874028,13662929
COL,"South America",Colombia,2022-10-07,51874028,14115363
COL,"South America",Colombia,2022-10-14,51874028,14226071
COL,"South America",Colombia,2022-10-21,51874028,14267329
COL,"South America",Colombia,2022-10-28,51874028,14301919
COL,"South America",Colombia,2022-11-04,51874028,14341000
COL,"South America",Colombia,2022-11-11,51874028,14383523
COL,"South America",Colombia,2022-11-25,51874028,14464311
COL,"South America",Colombia,2022-12-16,51874028,14521436
COL,"South America",Colombia,2023-01-06,51874028,14614758
COL,"South America",Colombia,2023-01-20,51874028,14634503
COL,"South America",Colombia,2023-01-27,51874028,14675916
COL,"South America",Colombia,2023-03-10,51874028,14704700
COL,"South America",Colombia,2023-04-07,51874028,14792792
COL,"South America",Colombia,2023-12-29,51874028,14944212
ECU,"South America",Ecuador,2021-10-20,18001002,6215
ECU,"South America",Ecuador,2021-10-21,18001002,9847
ECU,"South America",Ecuador,2021-10-22,18001002,16048
ECU,"South America",Ecuador,2021-10-23,18001002,17934
ECU,"South America",Ecuador,2021-10-24,18001002,18772
ECU,"South America",Ecuador,2021-10-25,18001002,22787
ECU,"South America",Ecuador,2021-10-26,18001002,31525
ECU,"South America",Ecuador,2021-10-27,18001002,43382
ECU,"South America",Ecuador,2021-10-28,18001002,51578
ECU,"South America",Ecuador,2021-10-29,18001002,57455
ECU,"South America",Ecuador,2021-10-30,18001002,58332
ECU,"South America",Ecuador,2021-10-31,18001002,58948
ECU,"South America",Ecuador,2021-11-01,18001002,59468
ECU,"South America",Ecuador,2021-11-02,18001002,60099
ECU,"South America",Ecuador,2021-11-03,18001002,60983
ECU,"South America",Ecuador,2021-11-04,18001002,70275
ECU,"South America",Ecuador,2021-11-05,18001002,85973
ECU,"South America",Ecuador,2021-11-06,18001002,88801
ECU,"South America",Ecuador,2021-11-07,18001002,90245
ECU,"South America",Ecuador,2021-11-08,18001002,104664
ECU,"South America",Ecuador,2021-11-09,18001002,117978
ECU,"South America",Ecuador,2021-11-10,18001002,131295
ECU,"South America",Ecuador,2021-11-11,18001002,145145
ECU,"South America",Ecuador,2021-11-12,18001002,159751
ECU,"South America",Ecuador,2021-11-13,18001002,163419
ECU,"South America",Ecuador,2021-11-14,18001002,165699
ECU,"South America",Ecuador,2021-11-15,18001002,183097
ECU,"South America",Ecuador,2021-11-16,18001002,199723
ECU,"South America",Ecuador,2021-11-17,18001002,224409
ECU,"South America",Ecuador,2021-11-18,18001002,245562
ECU,"South America",Ecuador,2021-11-19,18001002,262429
ECU,"South America",Ecuador,2021-11-20,18001002,269861
ECU,"South America",Ecuador,2021-11-21,18001002,275137
